,Order Date,Sales,is_holiday,year,month,day_of_year,day_of_week,is_weekend,quarter,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_7,sales_lag_14,sales_lag_30,sales_lag_365,Profit_lag_7,Quantity_lag_7,Quantity_lag_14,Quantity_lag_30,rolling_mean_sales_3d,rolling_mean_sales_7d,rolling_mean_sales_14d,rolling_mean_sales_30d,rolling_mean_sales_1q
857,2013-05-10,1283.512,0,2013,5,130,4,0,2,1340.2440000000001,4835.976,236.96,1098.136,108.42,1115.197,154.442,58.1074,42.0,7.0,18.0,2486.5773333333314,1642.4264285714285,1012.6080714285714,1283.3998333333332,1153.440025
858,2013-05-11,763.0200000000001,0,2013,5,131,5,1,2,1283.512,1340.2440000000001,4835.976,1099.013,434.646,950.594,191.968,-309.4466,31.0,3.0,32.0,1128.9253333333315,1594.4274285714287,1036.063357142857,1277.1473666666668,1158.5531583333332
859,2013-05-12,5.98,0,2013,5,132,6,1,2,763.0200000000001,1283.512,1340.2440000000001,0.0,0.0,0.0,1060.35,0.0,0.0,0.0,0.0,684.1706666666649,1595.2817142857143,1036.4904999999999,1277.3466999999998,1158.6029916666666
860,2013-05-13,918.878,0,2013,5,133,0,0,2,5.98,763.0200000000001,1283.512,2701.28,486.672,1542.53,238.384,449.31120000000004,40.0,14.0,34.0,562.6259999999983,1340.652857142857,1067.362357142857,1256.5583000000001,1166.2603083333333
861,2013-05-14,0.0,0,2013,5,134,1,0,2,918.878,5.98,763.0200000000001,236.96,0.0,6.12,3141.1994999999997,49.6633,20.0,0.0,3.0,308.2859999999982,1306.8014285714287,1067.362357142857,1256.3543,1162.8824416666669
862,2013-05-15,455.93,0,2013,5,135,2,0,2,0.0,918.878,5.98,4835.976,142.208,1466.572,69.908,1322.131,32.0,12.0,20.0,458.26933333333153,681.0805714285715,1089.771071428571,1222.6662333333334,1160.8325
863,2013-05-16,648.9119999999999,0,2013,5,136,3,0,2,455.93,0.0,918.878,1340.2440000000001,517.866,2201.8559999999998,255.968,154.6985,16.0,13.0,33.0,368.2806666666649,582.3188571428572,1099.1314999999997,1170.9014333333332,1165.3882833333334
864,2013-05-17,880.4599999999999,0,2013,5,137,4,0,2,648.9119999999999,455.93,0.0,1283.512,1098.136,9335.086000000001,134.46800000000002,9.50859999999999,48.0,42.0,31.0,661.7673333333315,524.74,1083.5832142857141,889.0805666666668,1164.0542
865,2013-05-18,346.922,0,2013,5,138,5,1,2,880.4599999999999,648.9119999999999,455.93,763.0200000000001,1099.013,421.08500000000004,10.86,-115.75080000000001,6.0,31.0,22.0,625.4313333333315,465.29742857142855,1029.8624285714284,886.6084666666667,1166.9452166666667
866,2013-05-19,122.22,0,2013,5,139,6,1,2,346.922,880.4599999999999,648.9119999999999,5.98,0.0,2514.538,0.0,2.691,1.0,0.0,29.0,449.86733333333154,481.9031428571428,1038.5924285714284,806.8645333333334,1167.9637166666666
867,2013-05-20,1582.008,0,2013,5,140,0,0,2,122.22,346.922,880.4599999999999,918.878,2701.28,1414.132,169.54399999999998,367.18829999999997,25.0,40.0,47.0,683.7166666666649,576.6359999999999,958.6444285714285,812.4603999999999,1181.1471166666668
868,2013-05-21,2471.913,0,2013,5,141,1,0,2,1582.008,122.22,346.922,0.0,236.96,0.0,72.332,0.0,0.0,20.0,0.0,1392.0469999999984,929.7664285714285,1118.2839285714285,894.8575,1192.020925
869,2013-05-22,2718.2140000000004,0,2013,5,142,2,0,2,2471.913,1582.008,122.22,455.93,4835.976,271.616,3862.0980000000004,40.857499999999995,37.0,32.0,31.0,2257.3783333333317,1252.9498571428574,967.0152142857143,976.4107666666666,1207.0257916666667
870,2013-05-23,1799.2,0,2013,5,143,3,0,2,2718.2140000000004,2471.913,1582.008,648.9119999999999,1340.2440000000001,1765.4650000000001,1304.956,273.3048,26.0,16.0,37.0,2329.775666666665,1417.2767142857142,999.7977857142856,977.5352666666666,1207.5832916666666
871,2013-05-24,10560.978000000001,0,2013,5,144,4,0,2,1799.2,2718.2140000000004,2471.913,880.4599999999999,1283.512,720.368,610.3069999999999,41.601,20.0,48.0,35.0,5026.130666666665,2800.2078571428574,1662.4739285714284,1305.5556,1295.330108333333
872,2013-05-25,277.756,0,2013,5,145,5,1,2,10560.978000000001,1799.2,2718.2140000000004,346.922,763.0200000000001,1607.1,1739.4180000000001,16.380900000000004,36.0,6.0,15.0,4212.644666666665,2790.327,1627.8122142857142,1261.2441333333334,1290.4888083333333
873,2013-05-26,1311.97,0,2013,5,146,6,1,2,277.756,10560.978000000001,1799.2,122.22,5.98,108.42,982.5640000000001,34.8606,6.0,1.0,7.0,4050.2346666666654,2960.291285714286,1721.097214285714,1301.3624666666667,1301.4218916666664
874,2013-05-27,1975.356,1,2013,5,147,0,0,2,1311.97,277.756,10560.978000000001,1582.008,918.878,434.646,0.0,325.799,42.0,25.0,3.0,1188.3606666666649,3016.483857142857,1796.5599285714284,1352.7194666666667,1317.8831916666666
875,2013-05-28,5305.078,0,2013,5,148,1,0,2,1975.356,1311.97,277.756,2471.913,0.0,0.0,794.146,328.29929999999996,23.0,0.0,0.0,2864.134666666665,3421.2217142857144,2175.4940714285713,1529.5554000000002,1361.7615083333333
876,2013-05-29,2137.324,0,2013,5,149,2,0,2,5305.078,1975.356,1311.97,2718.2140000000004,455.93,486.672,1204.842,271.2109,31.0,37.0,14.0,3139.2526666666654,3338.2374285714286,2295.5936428571426,1584.5771333333334,1379.5725416666667
877,2013-05-30,1063.185,0,2013,5,150,3,0,2,2137.324,5305.078,1975.356,1799.2,648.9119999999999,0.0,681.1,386.2747,29.0,26.0,0.0,2835.195666666665,3233.0924285714286,2325.1845714285714,1620.0166333333334,1362.5381166666668
878,2013-05-31,8090.578,0,2013,5,151,4,0,2,1063.185,2137.324,5305.078,10560.978000000001,880.4599999999999,142.208,5178.138,1262.1899999999998,23.0,20.0,12.0,3763.695666666665,2880.1781428571435,2840.1929999999998,1884.9623,1416.6133166666666
879,2013-06-01,438.85900000000004,0,2013,6,152,5,1,2,8090.578,1063.185,2137.324,277.756,346.922,517.866,834.1980000000001,115.4542,12.0,36.0,13.0,3197.5406666666654,2903.192857142857,2846.7599285714286,1882.3287333333333,1418.920725
880,2013-06-02,0.0,0,2013,6,153,6,1,2,438.85900000000004,8090.578,1063.185,1311.97,122.22,1098.136,0.0,167.6508,15.0,6.0,42.0,2843.1456666666654,2715.7685714285717,2838.0299285714286,1845.7242,1343.9475249999998
881,2013-06-03,157.844,0,2013,6,154,0,0,2,0.0,438.85900000000004,8090.578,1975.356,1582.008,1099.013,0.0,70.63059999999999,58.0,42.0,31.0,198.90099999999848,2456.1240000000003,2736.3039285714285,1814.3519000000001,1338.0428916666667
882,2013-06-04,71.088,0,2013,6,155,1,0,2,157.844,0.0,438.85900000000004,5305.078,2471.913,0.0,1192.31,989.5656,27.0,23.0,0.0,76.31066666666514,1708.411142857143,2564.816428571429,1816.7214999999999,1336.9863916666666
883,2013-06-05,2316.5229999999997,0,2013,6,156,2,0,2,71.088,157.844,0.0,2137.324,2718.2140000000004,2701.28,1533.1979999999999,305.5458,56.0,31.0,40.0,848.4849999999983,1734.0110000000002,2536.124214285714,1803.8962666666666,1331.3367833333334
884,2013-06-06,659.82,0,2013,6,157,3,0,2,2316.5229999999997,71.088,157.844,1063.185,1799.2,236.96,0.0,291.9959,18.0,29.0,20.0,1015.8103333333316,1676.3874285714285,2454.739928571428,1817.9916,1335.7334166666667
885,2013-06-07,6026.312,0,2013,6,158,4,0,2,659.82,2316.5229999999997,71.088,8090.578,10560.978000000001,4835.976,59.768,1777.9959000000001,109.0,23.0,32.0,3000.8849999999984,1381.4922857142858,2130.8352142857143,1857.6694666666667,1379.6015
886,2013-06-08,51.562,0,2013,6,159,5,1,2,6026.312,659.82,2316.5229999999997,438.85900000000004,277.756,1340.2440000000001,1083.112,49.669599999999996,21.0,12.0,16.0,2245.897999999999,1326.1641428571427,2114.6785,1814.7134,1368.6188833333333
887,2013-06-09,0.0,0,2013,6,160,6,1,2,51.562,6026.312,659.82,0.0,1311.97,1283.512,797.116,0.0,0.0,15.0,48.0,2025.9579999999985,1326.1641428571427,2020.966357142857,1771.929666666667,1367.6036333333332
888,2013-06-10,1688.4720000000002,0,2013,6,161,0,0,2,0.0,51.562,6026.312,157.844,1975.356,763.0200000000001,0.0,23.579600000000003,19.0,58.0,6.0,580.0113333333319,1544.8252857142857,2000.474642857143,1802.7780666666667,1381.6742333333334
889,2013-06-11,1412.3960000000002,0,2013,6,162,1,0,2,1688.4720000000002,0.0,51.562,71.088,5305.078,5.98,3373.5640000000003,-1.7772,2.0,27.0,1.0,1033.6226666666653,1736.4407142857144,1722.4259285714284,1849.6586,1392.86145
890,2013-06-12,1623.416,0,2013,6,163,2,0,2,1412.3960000000002,1688.4720000000002,0.0,2316.5229999999997,2137.324,918.878,174.476,-29.897700000000018,38.0,56.0,25.0,1574.761333333332,1637.4254285714285,1685.718214285714,1873.1432,1395.00625
891,2013-06-13,2962.563,0,2013,6,164,3,0,2,1623.416,1412.3960000000002,1688.4720000000002,659.82,1063.185,0.0,1128.898,121.3312,30.0,18.0,0.0,1999.4583333333321,1966.3887142857145,1821.3880714285715,1971.8953000000001,1418.4707750000002
892,2013-06-14,430.43800000000005,0,2013,6,165,4,0,2,2962.563,1623.416,1412.3960000000002,6026.312,8090.578,455.93,51.072,1049.4815,67.0,109.0,37.0,1672.1389999999983,1166.978142857143,1274.2352142857142,1971.0455666666667,1415.0750833333334
893,2013-06-15,3457.099,0,2013,6,166,5,1,2,430.43800000000005,2962.563,1623.416,51.562,438.85900000000004,648.9119999999999,734.144,22.9219,13.0,21.0,26.0,2283.3666666666654,1653.483428571429,1489.8237857142856,2064.6518,1440.4919750000001
894,2013-06-16,173.488,0,2013,6,167,6,1,2,3457.099,430.43800000000005,2962.563,0.0,0.0,880.4599999999999,3443.904,0.0,0.0,0.0,20.0,1353.6749999999986,1678.2674285714288,1502.2157857142854,2041.0860666666667,1432.4740583333332
895,2013-06-17,147.27499999999998,0,2013,6,168,0,0,2,173.488,3457.099,430.43800000000005,1688.4720000000002,157.844,346.922,0.0,179.1381,11.0,19.0,36.0,1259.287333333332,1458.0964285714288,1501.4608571428569,2034.4311666666667,1433.7013499999998
896,2013-06-18,3000.92,0,2013,6,169,1,0,2,147.27499999999998,173.488,3457.099,1412.3960000000002,71.088,122.22,1883.087,-183.5896,19.0,2.0,6.0,1107.2276666666653,1685.0284285714285,1710.7345714285714,2130.3878333333337,1458.7090166666667
897,2013-06-19,541.938,0,2013,6,170,2,0,2,3000.92,147.27499999999998,173.488,1623.416,2316.5229999999997,1582.008,446.346,237.9551,40.0,38.0,42.0,1230.0443333333321,1530.5315714285716,1583.9785,2095.7188333333334,1459.953
898,2013-06-20,17.12,0,2013,6,171,3,0,2,541.938,3000.92,147.27499999999998,2962.563,659.82,2471.913,829.544,282.5019,94.0,30.0,23.0,1186.659333333332,1109.7540000000001,1538.071357142857,2013.8924000000002,1459.9582
899,2013-06-21,1229.548,0,2013,6,172,4,0,2,17.12,541.938,3000.92,430.43800000000005,6026.312,2718.2140000000004,107.976,114.93530000000001,8.0,67.0,31.0,596.2019999999986,1223.9125714285715,1195.4453571428571,1964.2702000000002,1457.5033833333334
900,2013-06-22,577.108,0,2013,6,173,5,1,2,1229.548,17.12,541.938,3457.099,51.562,1799.2,2018.953,326.6274,38.0,13.0,29.0,607.925333333332,812.4852857142857,1232.9843571428569,1923.5338000000004,1454.1195333333335
901,2013-06-23,0.0,0,2013,6,174,6,1,2,577.108,1229.548,17.12,173.488,0.0,10560.978000000001,836.9580000000001,54.215,7.0,0.0,23.0,602.2186666666653,787.7012857142856,1232.9843571428569,1571.5012000000002,1453.6397333333334
902,2013-06-24,2475.094,0,2013,6,175,0,0,2,0.0,577.108,1229.548,147.27499999999998,1688.4720000000002,277.756,0.0,24.491,9.0,11.0,12.0,1017.4006666666652,1120.2468571428572,1289.1716428571428,1644.7458000000001,1474.2655166666666
903,2013-06-25,5310.952,0,2013,6,176,1,0,2,2475.094,0.0,577.108,3000.92,1412.3960000000002,1311.97,857.08,277.3227,60.0,19.0,15.0,2595.3486666666654,1450.2514285714285,1567.6399285714285,1778.0452,1518.1341166666668
904,2013-06-26,893.266,0,2013,6,177,2,0,2,5310.952,2475.094,0.0,541.938,1623.416,1975.356,1592.1960000000001,115.9074,9.0,40.0,58.0,2893.103999999999,1500.4411428571427,1515.486357142857,1741.9755333333335,1525.578
905,2013-06-27,1919.6000000000001,0,2013,6,178,3,0,2,893.266,5310.952,2475.094,17.12,2962.563,5305.078,0.0,8.0464,2.0,94.0,27.0,2707.939333333332,1772.2240000000002,1440.9889999999998,1629.1262666666667,1539.5422333333333
906,2013-06-28,778.7059999999999,0,2013,6,179,4,0,2,1919.6000000000001,893.266,5310.952,1229.548,430.43800000000005,2137.324,1386.466,153.8827,59.0,8.0,56.0,1197.1906666666653,1707.818,1465.8652857142856,1583.839,1545.7274499999999
907,2013-06-29,877.156,0,2013,6,180,5,1,2,778.7059999999999,1919.6000000000001,893.266,577.108,3457.099,1063.185,432.92600000000004,27.759200000000003,14.0,38.0,18.0,1191.820666666665,1750.682,1281.5836428571426,1577.6380333333334,1552.1112166666667
908,2013-06-30,191.88,0,2013,6,181,6,1,2,877.156,778.7059999999999,1919.6000000000001,0.0,173.488,8090.578,0.0,0.0,0.0,7.0,109.0,615.9139999999984,1778.0934285714286,1282.8973571428571,1314.3481,1501.3284999999998
909,2013-07-01,1352.9499999999998,0,2013,7,182,0,0,3,191.88,877.156,778.7059999999999,2475.094,147.27499999999998,438.85900000000004,0.0,345.1115,48.0,9.0,21.0,807.3286666666651,1617.787142857143,1369.0169999999998,1344.8178000000003,1512.6030833333332
910,2013-07-02,1724.376,0,2013,7,183,1,0,3,1352.9499999999998,191.88,877.156,5310.952,3000.92,0.0,1631.902,720.6928,23.0,60.0,0.0,1089.7353333333317,1105.4191428571428,1277.8352857142856,1402.297,1466.4360333333332
911,2013-07-03,772.786,0,2013,7,184,2,0,3,1724.376,1352.9499999999998,191.88,893.266,541.938,157.844,823.982,-112.1216,20.0,9.0,19.0,1283.370666666665,1088.2077142857142,1294.3244285714286,1422.7950666666666,1470.2471666666668
912,2013-07-04,847.6999999999999,1,2013,7,185,3,0,3,772.786,1724.376,1352.9499999999998,1919.6000000000001,17.12,71.088,1138.288,428.856,57.0,2.0,2.0,1114.9539999999984,935.0791428571428,1353.651571428571,1448.6821333333332,1475.9584666666667
913,2013-07-05,1651.301,0,2013,7,186,4,0,3,847.6999999999999,772.786,1724.376,778.7059999999999,1229.548,2316.5229999999997,121.646,17.0654,12.0,59.0,38.0,1090.595666666665,1059.7355714285713,1383.7767857142856,1426.5080666666665,1482.9584499999999
914,2013-07-06,0.0,0,2013,7,187,5,1,3,1651.301,847.6999999999999,772.786,877.156,577.108,659.82,1379.812,226.2909,20.0,14.0,30.0,833.0003333333316,934.4275714285714,1342.5547857142853,1404.5140666666666,1482.78285
915,2013-07-07,0.0,0,2013,7,188,6,1,3,0.0,1651.301,847.6999999999999,191.88,0.0,6026.312,0.0,19.188,6.0,0.0,67.0,550.4336666666651,907.0161428571428,1342.5547857142853,1203.637,1464.5261
916,2013-07-08,3882.2309999999998,0,2013,7,189,0,0,3,0.0,0.0,1651.301,1352.9499999999998,2475.094,51.562,21.12,300.4632,17.0,48.0,13.0,1294.0769999999984,1268.342,1443.064571428571,1331.3259666666665,1491.5813583333334
917,2013-07-09,2616.512,0,2013,7,190,1,0,3,3882.2309999999998,0.0,0.0,1724.376,5310.952,0.0,1587.114,545.6346,25.0,23.0,0.0,2166.247666666665,1395.7900000000002,1250.6045714285713,1418.5430333333331,1447.721175
918,2013-07-10,573.286,0,2013,7,191,2,0,3,2616.512,3882.2309999999998,0.0,772.786,893.266,1688.4720000000002,43.286,37.1906,16.0,20.0,11.0,2357.3429999999985,1367.2900000000002,1227.7488571428569,1381.3701666666666,1445.0317083333334
919,2013-07-11,895.895,0,2013,7,192,3,0,3,573.286,2616.512,3882.2309999999998,847.6999999999999,1919.6000000000001,1412.3960000000002,1941.952,242.94580000000002,16.0,57.0,19.0,1361.8976666666651,1374.1749999999997,1154.6270714285713,1364.1534666666669,1438.3754833333332
920,2013-07-12,0.0,0,2013,7,193,4,0,3,895.895,573.286,2616.512,1651.301,778.7059999999999,1623.416,2052.567,293.19010000000003,27.0,12.0,40.0,489.7269999999985,1138.2748571428572,1099.0052142857141,1310.0396,1364.4848
921,2013-07-13,95.76,0,2013,7,194,5,1,3,0.0,895.895,573.286,0.0,877.156,2962.563,2033.2559999999999,0.0,0.0,20.0,94.0,330.55166666666514,1151.9548571428572,1043.191214285714,1214.4795,1359.7047333333335
922,2013-07-14,0.0,0,2013,7,195,6,1,3,95.76,0.0,895.895,0.0,191.88,430.43800000000005,860.9159999999999,0.0,0.0,6.0,8.0,31.919999999998485,1151.9548571428572,1029.4854999999998,1200.1315666666667,1340.0646666666667
923,2013-07-15,2149.96,0,2013,7,196,0,0,3,0.0,95.76,0.0,3882.2309999999998,1352.9499999999998,3457.099,0.0,1007.9792,59.0,17.0,38.0,748.5733333333319,904.4875714285715,1086.4147857142857,1156.5602666666666,1357.981
924,2013-07-16,380.2,0,2013,7,197,1,0,3,2149.96,0.0,95.76,2616.512,1724.376,173.488,3029.386,243.60909999999998,41.0,25.0,7.0,843.3866666666651,585.0144285714285,990.4022142857141,1163.4506666666668,1341.4798833333332
925,2013-07-17,910.17,0,2013,7,198,2,0,3,380.2,2149.96,0.0,573.286,772.786,147.27499999999998,448.082,87.40960000000001,6.0,16.0,9.0,1146.776666666665,633.1407142857142,1000.215357142857,1188.8805,1340.2172833333332
926,2013-07-18,2184.88,0,2013,7,199,3,0,3,910.17,380.2,2149.96,895.895,847.6999999999999,3000.92,672.418,-370.0612,18.0,16.0,60.0,1158.4166666666652,817.2814285714285,1095.728214285714,1161.6791666666666,1357.2689500000001
927,2013-07-19,2891.858,0,2013,7,200,4,0,3,2184.88,910.17,380.2,0.0,1651.301,541.938,2.025,0.0,0.0,27.0,9.0,1995.6359999999986,1230.404,1184.3394285714282,1240.0098333333333,1373.6318416666668
928,2013-07-20,1536.454,0,2013,7,201,5,1,3,2891.858,2184.88,910.17,95.76,0.0,17.12,2693.168,7.182,6.0,0.0,2.0,2204.397333333332,1436.2174285714284,1294.0861428571427,1290.6543,1381.0547416666668
929,2013-07-21,89.95,0,2013,7,202,6,1,3,1536.454,2891.858,2184.88,0.0,0.0,1229.548,0.0,0.0,0.0,0.0,59.0,1506.0873333333318,1449.0674285714285,1300.5111428571429,1252.6677000000002,1379.9170916666667
930,2013-07-22,991.095,0,2013,7,203,0,0,3,89.95,1536.454,2891.858,2149.96,3882.2309999999998,577.108,0.0,350.7695,79.0,59.0,14.0,872.4996666666651,1283.5152857142857,1094.0014285714285,1266.4672666666665,1388.1762166666667
931,2013-07-23,1368.048,0,2013,7,204,1,0,3,991.095,89.95,1536.454,380.2,2616.512,0.0,208.272,69.75399999999999,13.0,41.0,0.0,816.3643333333317,1424.6364285714285,1004.8254285714283,1312.0688666666667,1393.3618333333334
932,2013-07-24,654.587,0,2013,7,205,2,0,3,1368.048,991.095,89.95,910.17,573.286,2475.094,525.95,-65.54599999999999,44.0,6.0,48.0,1004.5766666666653,1388.1245714285712,1010.6326428571427,1251.3853000000001,1387.591975
933,2013-07-25,326.964,0,2013,7,206,3,0,3,654.587,1368.048,991.095,2184.88,895.895,5310.952,2395.024,625.6817,51.0,18.0,23.0,783.1996666666652,1122.708,969.9947142857143,1085.2523666666666,1384.6312916666668
934,2013-07-26,5920.488,0,2013,7,207,4,0,3,326.964,654.587,1368.048,2891.858,0.0,893.266,969.225,99.531,46.0,0.0,20.0,2300.6796666666655,1555.3694285714284,1392.8867142857143,1252.8264333333332,1433.1961916666667
935,2013-07-27,0.0,0,2013,7,208,5,1,3,5920.488,326.964,654.587,1536.454,95.76,1919.6000000000001,29.97,500.51,29.0,6.0,57.0,2082.4839999999986,1335.8760000000002,1386.0467142857142,1188.8397666666667,1432.1520249999999
936,2013-07-28,0.0,0,2013,7,209,6,1,3,0.0,5920.488,326.964,89.95,0.0,778.7059999999999,0.0,43.176,5.0,0.0,12.0,1973.4959999999985,1323.026,1386.0467142857142,1162.8829,1409.9908666666665
937,2013-07-29,2033.374,0,2013,7,210,0,0,3,0.0,0.0,5920.488,991.095,2149.96,877.156,0.0,205.74800000000002,27.0,79.0,20.0,677.7913333333319,1471.9230000000002,1377.7191428571427,1201.4235,1426.84115
938,2013-07-30,819.154,0,2013,7,211,1,0,3,2033.374,0.0,0.0,1368.048,380.2,191.88,443.802,276.6497,43.0,13.0,6.0,950.8426666666652,1393.5095714285712,1409.0729999999999,1222.3326333333332,1428.3277500000002
939,2013-07-31,1770.7759999999998,0,2013,7,212,2,0,3,819.154,2033.374,0.0,654.587,910.17,1352.9499999999998,3712.162,-99.43889999999999,31.0,44.0,17.0,1541.101333333332,1552.9651428571428,1470.5448571428572,1236.2601666666667,1425.0718833333333
940,2013-08-01,2174.1580000000004,0,2013,8,213,3,0,3,1770.7759999999998,819.154,2033.374,326.964,2184.88,1724.376,1011.696,52.2436,7.0,51.0,25.0,1588.029333333332,1816.8500000000001,1469.779,1251.2529,1431.0656999999999
941,2013-08-02,1124.648,0,2013,8,214,4,0,3,2174.1580000000004,1770.7759999999998,819.154,5920.488,2891.858,772.786,1290.478,1109.2371,90.0,46.0,16.0,1689.8606666666653,1131.73,1343.5497142857143,1262.9816333333333,1436.7611166666668
942,2013-08-03,482.584,0,2013,8,215,5,1,3,1124.648,2174.1580000000004,1770.7759999999998,0.0,1536.454,847.6999999999999,0.0,0.0,0.0,29.0,16.0,1260.463333333332,1200.6705714285713,1268.2732857142857,1250.8111000000001,1432.6977000000002
943,2013-08-04,248.82,0,2013,8,216,6,1,3,482.584,1124.648,2174.1580000000004,0.0,89.95,1651.301,0.0,0.0,0.0,5.0,27.0,618.6839999999985,1236.216285714286,1279.6211428571428,1204.0617333333334,1426.0517499999999
944,2013-08-05,497.90999999999997,0,2013,8,217,0,0,3,248.82,482.584,1124.648,2033.374,991.095,0.0,72.65,-1307.0702,36.0,27.0,0.0,409.77133333333177,1016.8642857142858,1244.3936428571428,1220.6587333333334,1419.4114166666666
945,2013-08-06,197.05,0,2013,8,218,1,0,3,497.90999999999997,248.82,482.584,819.154,1368.048,0.0,494.86920000000003,-12.0947,13.0,43.0,0.0,314.5933333333318,927.9922857142857,1160.7509285714286,1227.2270666666668,1404.6320500000002
946,2013-08-07,320.38800000000003,0,2013,8,219,2,0,3,197.05,497.90999999999997,248.82,1770.7759999999998,654.587,3882.2309999999998,968.206,219.9664,11.0,31.0,59.0,338.4493333333318,720.794,1136.8795714285714,1108.4989666666668,1383.0819166666668
947,2013-08-08,179.97,0,2013,8,220,3,0,3,320.38800000000003,197.05,497.90999999999997,2174.1580000000004,326.964,2616.512,840.102,268.6809,19.0,7.0,41.0,232.46933333333183,435.90999999999997,1126.3799999999999,1027.2809000000002,1375.2883583333335
948,2013-08-09,1115.204,0,2013,8,221,4,0,3,179.97,320.38800000000003,197.05,1124.648,5920.488,573.286,4878.392000000001,114.5336,8.0,90.0,6.0,538.5206666666651,434.5608571428571,783.1454285714284,1045.3448333333333,1376.6601083333335
949,2013-08-10,661.3539999999999,0,2013,8,222,5,1,3,1115.204,179.97,320.38800000000003,482.584,0.0,895.895,851.4739999999999,53.413799999999995,7.0,0.0,18.0,652.1759999999985,460.0994285714286,830.385,1037.5268,1382.1713916666668
950,2013-08-11,0.0,0,2013,8,223,6,1,3,661.3539999999999,1115.204,179.97,248.82,0.0,0.0,196.112,61.742999999999995,15.0,0.0,0.0,592.1859999999984,424.55371428571425,830.385,1037.5268,1369.3169750000002
951,2013-08-12,151.82,0,2013,8,224,0,0,3,0.0,661.3539999999999,1115.204,497.90999999999997,2033.374,95.76,0.0,98.0654,27.0,36.0,6.0,271.05799999999846,375.11228571428575,695.9882857142856,1039.3954666666666,1370.5311416666668
952,2013-08-13,3951.9605,0,2013,8,225,1,0,3,151.82,0.0,661.3539999999999,197.05,819.154,0.0,586.896,59.115,7.0,13.0,0.0,1367.9268333333318,911.5280714285715,919.7601785714285,1171.1274833333334,1391.2427125
953,2013-08-14,731.524,0,2013,8,226,2,0,3,3951.9605,151.82,0.0,320.38800000000003,1770.7759999999998,2149.96,0.0,67.5102,15.0,11.0,79.0,1611.7681666666651,970.2617857142858,845.5278928571428,1123.8462833333333,1378.9899458333334
954,2013-08-15,923.688,0,2013,8,227,3,0,3,731.524,3951.9605,151.82,179.97,2174.1580000000004,380.2,497.59000000000003,86.3856,3.0,19.0,13.0,1869.0574999999988,1076.507214285714,756.208607142857,1141.9625500000002,1308.8949625
955,2013-08-16,1680.2659999999998,0,2013,8,228,4,0,3,923.688,731.524,3951.9605,1115.204,1124.648,910.17,3378.9320000000002,180.92660000000004,25.0,8.0,44.0,1111.8259999999984,1157.2303571428572,795.8956071428571,1167.6324166666666,1319.3881374999999
956,2013-08-17,204.54000000000002,0,2013,8,229,5,1,3,1680.2659999999998,923.688,731.524,661.3539999999999,482.584,2184.88,381.64,67.22460000000001,23.0,7.0,51.0,936.1646666666652,1091.9712142857143,776.0353214285713,1101.6210833333332,1300.1381541666667
957,2013-08-18,15.712,0,2013,8,230,6,1,3,204.54000000000002,1680.2659999999998,923.688,0.0,248.82,2891.858,0.0,0.0,0.0,15.0,46.0,633.5059999999984,1094.2157857142856,759.3847499999999,1005.74955,1288.4846541666668
958,2013-08-19,496.114,0,2013,8,231,0,0,3,15.712,204.54000000000002,1680.2659999999998,151.82,497.90999999999997,1536.454,0.0,70.48519999999999,14.0,27.0,29.0,238.78866666666514,1143.4006428571429,759.2564642857142,971.0715500000001,1292.6189375000001
959,2013-08-20,448.792,0,2013,8,232,1,0,3,496.114,15.712,204.54000000000002,3951.9605,197.05,89.95,0.0,14.874599999999973,29.0,7.0,5.0,320.2059999999985,642.948,777.2380357142855,983.0329500000001,1294.0954041666666
960,2013-08-21,14.78,0,2013,8,233,2,0,3,448.792,496.114,15.712,731.524,320.38800000000003,991.095,2827.52,-82.30520000000001,34.0,15.0,27.0,319.8953333333318,540.5559999999999,755.4088928571427,950.4891166666667,1279.5063625
961,2013-08-22,4798.2919999999995,0,2013,8,234,3,0,3,14.78,448.792,496.114,923.688,179.97,1368.048,66.632,-8.073799999999999,21.0,3.0,43.0,1753.954666666665,1094.070857142857,1085.2890357142855,1064.8305833333334,1313.4890625000003
962,2013-08-23,405.35,0,2013,8,235,4,0,3,4798.2919999999995,14.78,448.792,1680.2659999999998,1115.204,654.587,1202.278,175.2732,32.0,25.0,31.0,1739.4739999999983,911.9399999999999,1034.5851785714283,1056.5226833333334,1303.4744791666667
963,2013-08-24,4187.348,0,2013,8,236,5,1,3,405.35,4798.2919999999995,14.78,204.54000000000002,661.3539999999999,326.964,7194.775000000001,32.7522,10.0,23.0,7.0,3130.329999999998,1480.9125714285713,1286.4418928571426,1185.20215,1337.4655458333332
964,2013-08-25,0.0,0,2013,8,237,6,1,3,4187.348,405.35,4798.2919999999995,15.712,0.0,5920.488,178.52599999999998,5.6956,4.0,0.0,90.0,1530.899333333332,1478.668,1286.4418928571426,987.8525500000001,1333.8434958333332
965,2013-08-26,0.0,0,2013,8,238,0,0,3,0.0,4187.348,405.35,496.114,151.82,0.0,0.0,132.1081,26.0,14.0,0.0,1395.7826666666651,1407.794571428571,1275.597607142857,987.8525500000001,1333.8434958333332
